cust_id,p_value
110186,0.11983911693096161
110187,0.06965243071317673
110188,0.07056291401386261
110189,0.07337882369756699
110190,0.07570566982030869
110191,0.09384877979755402
110192,0.07598698884248734
110193,0.0715302899479866
110194,0.07706527411937714
110195,0.07272802293300629
110196,0.07374538481235504
110197,0.0754472017288208
110198,0.08172337710857391
110199,0.11670315265655518
110200,0.07773079723119736
110201,0.07281678169965744
110202,0.07498294115066528
110203,0.11548159271478653
110204,0.1036515012383461
110205,0.07220248878002167
110206,0.10003028064966202
110207,0.08348894119262695
110208,0.08989478647708893
110209,0.0699765533208847
110210,0.07054486870765686
110211,0.10697617381811142
110212,0.07421223074197769
110213,0.13014185428619385
110214,0.07221077382564545
110215,0.09373675286769867
110216,0.0710037499666214
110217,0.16314634680747986
110218,0.11612409353256226
110219,0.08287233859300613
110220,0.10956183820962906
110221,0.07387816160917282
110222,0.08650646358728409
110223,0.07558280974626541
110224,0.07167474925518036
110225,0.07136819511651993
110226,0.07024256885051727
110227,0.07207838445901871
110228,0.0761539489030838
110229,0.12542271614074707
110230,0.08987535536289215
110231,0.09812510013580322
110232,0.10770096629858017
110233,0.07176913321018219
110234,0.0702364593744278
110235,0.09398666769266129
110236,0.07443912327289581
110237,0.07907833904027939
110238,0.0730753168463707
110239,0.07897840440273285
110240,0.06972575187683105
110241,0.0729043036699295
110242,0.09217004477977753
110243,0.09260842949151993
110244,0.12342826277017593
110245,0.07218968868255615
110246,0.07103382050991058
110247,0.10238017141819
110248,0.08301740884780884
110249,0.0727294534444809
110250,0.07109179347753525
110251,0.0742587000131607
110252,0.07981527596712112
110253,0.07164891064167023
110254,0.10806949436664581
110255,0.0707683116197586
110256,0.13882119953632355
110257,0.13763836026191711
110258,0.1686149388551712
110259,0.0716128945350647
110260,0.07034614682197571
110261,0.11681550741195679
110262,0.0706348568201065
110263,0.07370971143245697
110264,0.07420722395181656
110265,0.07557903230190277
110266,0.091863252222538
110267,0.07022707164287567
110268,0.11653993278741837
110269,0.07227213680744171
110270,0.07948269695043564
110271,0.0716826319694519
110272,0.07103872299194336
110273,0.071438729763031
110274,0.07238875329494476
110275,0.16275659203529358
110276,0.09043973684310913
110277,0.1444099098443985
110278,0.07041220366954803
110279,0.0711013525724411
110280,0.07617439329624176
110281,0.16861097514629364
110282,0.07307755947113037
110283,0.06975068897008896
110284,0.13241888582706451
110285,0.0704554095864296
110286,0.07219395041465759
110287,0.08869802951812744
110288,0.07418368756771088
110289,0.08046258985996246
110290,0.12212873995304108
110291,0.07049249112606049
110292,0.11965366452932358
110293,0.07066594064235687
110294,0.0709543228149414
110295,0.12359557300806046
110296,0.10620550066232681
110297,0.07329954206943512
110298,0.12833519279956818
110299,0.07005687803030014
110300,0.07719069719314575
110301,0.09243489801883698
110302,0.13227711617946625
110303,0.08265693485736847
110304,0.07384254783391953
110305,0.07357574254274368
110306,0.08911232650279999
110307,0.12657704949378967
110308,0.07216888666152954
110309,0.07107832282781601
110310,0.07007424533367157
110311,0.07074617594480515
110312,0.06957632303237915
110313,0.09908978641033173
110314,0.076976478099823
110315,0.14525990188121796
110316,0.0878521278500557
110317,0.07368741929531097
110318,0.07652958482503891
110319,0.08359917253255844
110320,0.08621901273727417
110321,0.10645177215337753
110322,0.07315333932638168
110323,0.09587179124355316
110324,0.07129567861557007
110325,0.12056370079517365
110326,0.07526204735040665
110327,0.07299642264842987
110328,0.07016704231500626
110329,0.07288286834955215
110330,0.07448343932628632
110331,0.08065720647573471
110332,0.07162602245807648
110333,0.09784916043281555
110334,0.07190630584955215
110335,0.06973601877689362
110336,0.07174532115459442
110337,0.07146110385656357
110338,0.09622572362422943
110339,0.09899412095546722
110340,0.07017507404088974
110341,0.09910036623477936
110342,0.07927979528903961
110343,0.07142677903175354
110344,0.0752553790807724
110345,0.07010503113269806
110346,0.0714607834815979
110347,0.07562027871608734
110348,0.07159236818552017
110349,0.07088818401098251
110350,0.07146705687046051
110351,0.07353178411722183
110352,0.1891455203294754
110353,0.07095251232385635
110354,0.09133241325616837
110355,0.11732077598571777
110356,0.08043330907821655
110357,0.07051730155944824
110358,0.08073361963033676
110359,0.0700308084487915
110360,0.07235076278448105
110361,0.07055716216564178
110362,0.0706372931599617
110363,0.11732325702905655
110364,0.08731136471033096
110365,0.0714997723698616
110366,0.08702670782804489
110367,0.07015396654605865
110368,0.07290767133235931
110369,0.14835241436958313
110370,0.07203507423400879
110371,0.070573590695858
110372,0.07487280666828156
110373,0.07129491865634918
110374,0.07318546622991562
110375,0.12571778893470764
110376,0.07604813575744629
110377,0.07674651592969894
110378,0.07117423415184021
110379,0.07222899049520493
110380,0.07257793098688126
110381,0.0783928632736206
110382,0.07079710066318512
110383,0.07252109795808792
110384,0.14445523917675018
110385,0.07381932437419891
110386,0.16128043830394745
110387,0.07025955617427826
110388,0.07498251646757126
110389,0.07575812190771103
110390,0.07043778896331787
110391,0.07098855078220367
110392,0.11938653141260147
110393,0.07823415100574493
110394,0.07707659900188446
110395,0.07306794077157974
110396,0.07530699670314789
110397,0.07740992307662964
110398,0.08175832033157349
110399,0.10528405755758286
110400,0.07091189920902252
110401,0.07290957868099213
110402,0.08789516985416412
110403,0.07368288934230804
110404,0.11803257465362549
110405,0.14083266258239746
110406,0.07130102813243866
110407,0.07217707484960556
110408,0.07244361937046051
110409,0.09580568224191666
110410,0.07289407402276993
110411,0.07000851631164551
110412,0.0832342654466629
110413,0.07377803325653076
110414,0.0714179128408432
110415,0.07164029777050018
110416,0.07067431509494781
110417,0.07421805709600449
110418,0.08002364635467529
110419,0.0709230899810791
110420,0.18694455921649933
110421,0.08796960115432739
110422,0.0704110637307167
110423,0.08130698651075363
110424,0.07034431397914886
110425,0.10003127157688141
110426,0.09401464462280273
110427,0.08312080800533295
110428,0.10537843406200409
110429,0.08158706873655319
110430,0.09074155241250992
110431,0.12781023979187012
110432,0.0710526555776596
110433,0.08380190283060074
110434,0.080228790640831
110435,0.09642541408538818
110436,0.12066574394702911
110437,0.07169979810714722
110438,0.0727650448679924
110439,0.07113546133041382
110440,0.07083691656589508
110441,0.07975008338689804
110442,0.15247897803783417
110443,0.07092082500457764
110444,0.07019034773111343
110445,0.07326610386371613
110446,0.08368120342493057
110447,0.08940942585468292
110448,0.07127131521701813
110449,0.07874883711338043
110450,0.07282704859972
110451,0.0831420049071312
110452,0.07229747623205185
110453,0.08049871772527695
110454,0.10865096747875214
110455,0.07425737380981445
110456,0.07017751038074493
110457,0.09946222603321075
110458,0.08756257593631744
110459,0.07589322328567505
110460,0.07215331494808197
110461,0.07086846232414246
110462,0.17651860415935516
110463,0.06944853067398071
110464,0.07458905130624771
110465,0.07046176493167877
110466,0.07868348062038422
110467,0.0724390298128128
110468,0.07496865093708038
110469,0.0927550420165062
110470,0.06999968737363815
110471,0.0705382451415062
110472,0.07248924672603607
110473,0.07449465990066528
110474,0.1593128889799118
110475,0.07955655455589294
110476,0.07231781631708145
110477,0.10119152069091797
110478,0.07109664380550385
110479,0.07087551057338715
110480,0.08759387582540512
110481,0.07210423797369003
110482,0.07055435329675674
110483,0.09877295047044754
110484,0.07128231227397919
110485,0.08124113082885742
110486,0.07202699035406113
110487,0.07402960956096649
110488,0.07039136439561844
110489,0.07351595163345337
110490,0.06976786255836487
110491,0.08865460753440857
110492,0.07822767645120621
110493,0.07040270417928696
110494,0.08698554337024689
110495,0.06985750794410706
110496,0.07487209141254425
110497,0.07062642276287079
110498,0.07219233363866806
110499,0.07180076837539673
110500,0.0747232586145401
110501,0.07639122009277344
110502,0.16717013716697693
110503,0.08412285894155502
110504,0.08166138082742691
110505,0.16045722365379333
110506,0.0831846222281456
110507,0.07117098569869995
110508,0.09654992073774338
110509,0.07352014631032944
110510,0.0722118467092514
110511,0.0702713280916214
110512,0.07567887753248215
110513,0.07078228145837784
110514,0.0694989413022995
110515,0.06987437605857849
110516,0.07285352796316147
110517,0.1410224437713623
110518,0.08236607164144516
110519,0.11532940715551376
110520,0.07567323744297028
110521,0.0822630375623703
110522,0.07471688836812973
110523,0.07038620114326477
110524,0.07259448617696762
110525,0.07020176947116852
110526,0.07211172580718994
110527,0.08999118953943253
110528,0.08834687620401382
110529,0.07122386246919632
110530,0.07472586631774902
110531,0.07552395015954971
110532,0.07073159515857697
110533,0.10275920480489731
110534,0.11533834040164948
110535,0.0851420909166336
110536,0.0716605931520462
110537,0.07850317656993866
110538,0.07050576061010361
110539,0.08127985894680023
110540,0.10601198673248291
110541,0.08776049315929413
110542,0.09107433259487152
110543,0.07944514602422714
110544,0.07500123977661133
110545,0.26499560475349426
110546,0.09748445451259613
110547,0.10436517000198364
110548,0.11715038120746613
110549,0.10623903572559357
110550,0.08101092278957367
110551,0.07508916407823563
110552,0.1150963306427002
110553,0.07717963308095932
110554,0.08880910277366638
110555,0.09426578879356384
110556,0.07066688686609268
110557,0.07073966413736343
110558,0.0936613604426384
110559,0.06977967917919159
110560,0.06961303949356079
110561,0.08126257359981537
110562,0.07869108021259308
110563,0.07438183575868607
110564,0.11116331815719604
110565,0.0728483647108078
110566,0.10447682440280914
110567,0.07046432048082352
110568,0.07592298090457916
110569,0.07025138288736343
110570,0.08269768953323364
110571,0.09249444305896759
110572,0.09164615720510483
110573,0.07365603744983673
110574,0.1120489090681076
110575,0.07083611190319061
110576,0.0724545568227768
110577,0.10261811316013336
110578,0.10228908061981201
110579,0.0700400248169899
110580,0.12700538337230682
110581,0.07412062585353851
110582,0.10068877786397934
110583,0.22878925502300262
110584,0.08302594721317291
110585,0.07191365957260132
110586,0.07169642299413681
110587,0.0741652250289917
110588,0.11390528827905655
110589,0.0876595750451088
110590,0.1293848156929016
110591,0.08427619934082031
110592,0.10601023584604263
110593,0.07139657437801361
110594,0.07447165995836258
110595,0.07039998471736908
110596,0.07144580036401749
110597,0.11457858234643936
110598,0.10477204620838165
110599,0.0702628344297409
110600,0.07888861000537872
110601,0.11947692930698395
110602,0.06992243975400925
110603,0.10439739376306534
110604,0.10298256576061249
110605,0.08382362872362137
110606,0.08815152943134308
110607,0.07140792906284332
110608,0.07087408006191254
110609,0.11356489360332489
110610,0.07464003562927246
110611,0.07334892451763153
110612,0.09203549474477768
110613,0.07042829692363739
110614,0.0705789178609848
110615,0.07041631639003754
110616,0.2051101177930832
110617,0.07028482109308243
110618,0.07052522152662277
110619,0.07455571740865707
110620,0.07330808788537979
110621,0.06989537924528122
110622,0.08869053423404694
110623,0.07074755430221558
110624,0.07022522389888763
110625,0.07009053230285645
110626,0.15484745800495148
110627,0.12172708660364151
110628,0.07249168306589127
110629,0.07407988607883453
110630,0.11042825877666473
110631,0.07467038929462433
110632,0.1112084835767746
110633,0.07311495393514633
110634,0.09207315742969513
110635,0.07123725116252899
110636,0.09691224992275238
110637,0.07271941751241684
110638,0.07154341787099838
110639,0.085047647356987
110640,0.0726093202829361
110641,0.09107446670532227
110642,0.1380300223827362
110643,0.15651032328605652
110644,0.1148858293890953
110645,0.09924635291099548
110646,0.17192992568016052
110647,0.0737808495759964
110648,0.1201380267739296
110649,0.19468358159065247
110650,0.07324832677841187
110651,0.11837688833475113
110652,0.07012239843606949
110653,0.07832832634449005
110654,0.0836615189909935
110655,0.09188516438007355
110656,0.08729858696460724
110657,0.07376198470592499
110658,0.11736605316400528
110659,0.07529239356517792
110660,0.13632336258888245
110661,0.06991783529520035
110662,0.07075512409210205
110663,0.07537053525447845
110664,0.07689450681209564
110665,0.11353214085102081
110666,0.07025450468063354
110667,0.07214419543743134
110668,0.07296977937221527
110669,0.08094273507595062
110670,0.07298429310321808
110671,0.0765826627612114
110672,0.07129479944705963
110673,0.0740775316953659
110674,0.1478477418422699
110675,0.13324442505836487
110676,0.07249324023723602
110677,0.07140769064426422
110678,0.08814891427755356
110679,0.07089792191982269
110680,0.09166018664836884
110681,0.09005513042211533
110682,0.07001117616891861
110683,0.07448506355285645
110684,0.07130787521600723
110685,0.07949378341436386
110686,0.07216576486825943
110687,0.08962349593639374
110688,0.1151149645447731
110689,0.10193200409412384
110690,0.07117323577404022
110691,0.07839781045913696
110692,0.07749255001544952
110693,0.07628335058689117
110694,0.07911624014377594
110695,0.07736436277627945
110696,0.07945700734853745
110697,0.19533738493919373
110698,0.07925907522439957
110699,0.07228690385818481
110700,0.08366218954324722
110701,0.09454628825187683
110702,0.0724104642868042
110703,0.07455103099346161
110704,0.2140607386827469
110705,0.071626216173172
110706,0.21102353930473328
110707,0.12166348844766617
110708,0.08154305070638657
110709,0.07691339403390884
110710,0.07296673953533173
110711,0.0697343647480011
110712,0.10168375819921494
110713,0.07107329368591309
110714,0.0717010349035263
110715,0.09142042696475983
110716,0.1563931405544281
110717,0.0798613578081131
110718,0.20338205993175507
110719,0.06957149505615234
110720,0.23208153247833252
110721,0.10485551506280899
110722,0.07077572494745255
110723,0.10166241228580475
110724,0.09633680433034897
110725,0.07238604873418808
110726,0.0934365764260292
110727,0.07653308659791946
110728,0.07584168761968613
110729,0.07032778114080429
110730,0.07258765399456024
110731,0.08084222674369812
110732,0.07677367329597473
110733,0.0930023342370987
110734,0.07697649300098419
110735,0.0860857218503952
110736,0.06939758360385895
110737,0.07360678911209106
110738,0.08412573486566544
110739,0.07756869494915009
110740,0.08948671817779541
110741,0.07933652400970459
110742,0.0714251771569252
110743,0.07975973188877106
110744,0.07040654122829437
110745,0.07161970436573029
110746,0.0733286514878273
110747,0.07779989391565323
110748,0.08328817784786224
110749,0.09701985120773315
110750,0.07308194786310196
110751,0.07271736115217209
110752,0.07552997767925262
110753,0.17776784300804138
110754,0.0762290358543396
110755,0.07009673118591309
110756,0.08439390361309052
110757,0.07779200375080109
110758,0.07151691615581512
110759,0.08660099655389786
110760,0.07950200885534286
110761,0.07010112702846527
110762,0.07699088007211685
110763,0.0852530300617218
110764,0.07550787925720215
110765,0.07782375812530518
110766,0.11877143383026123
110767,0.0856565460562706
110768,0.08994760364294052
110769,0.07238725572824478
110770,0.07705061137676239
110771,0.07277323305606842
110772,0.07248537242412567
110773,0.10568594932556152
110774,0.07378418743610382
110775,0.09337468445301056
110776,0.12770399451255798
110777,0.0698259025812149
110778,0.1300838142633438
110779,0.0738660916686058
110780,0.12475844472646713
110781,0.110007144510746
110782,0.13823077082633972
110783,0.07329775393009186
110784,0.07568005472421646
110785,0.10753659904003143
110786,0.08890916407108307
110787,0.07082434743642807
110788,0.072989322245121
110789,0.07097877562046051
110790,0.20288309454917908
110791,0.07063821703195572
110792,0.12611821293830872
110793,0.08825688064098358
110794,0.07037346065044403
110795,0.08559209108352661
110796,0.07080627977848053
110797,0.07769986242055893
110798,0.07668149471282959
110799,0.07162421941757202
110800,0.21219274401664734
110801,0.0706726610660553
110802,0.10689811408519745
110803,0.07772237807512283
110804,0.12418609857559204
110805,0.07057388126850128
110806,0.06987930834293365
110807,0.07250424474477768
110808,0.1431485265493393
110809,0.07005955278873444
110810,0.07921870052814484
110811,0.07119561731815338
110812,0.09225867688655853
110813,0.08353547751903534
110814,0.0741138607263565
110815,0.07248082011938095
110816,0.07043702155351639
110817,0.13935761153697968
110818,0.07794903963804245
110819,0.10047600418329239
110820,0.07038959115743637
110821,0.07104326039552689
110822,0.07470755279064178
110823,0.08553750067949295
110824,0.0998084545135498
110825,0.07400740683078766
110826,0.07387795299291611
110827,0.07607905566692352
110828,0.07038481533527374
110829,0.07036988437175751
110830,0.07890521734952927
110831,0.072471022605896
110832,0.06966184824705124
110833,0.0712524801492691
110834,0.10416264832019806
110835,0.06970231235027313
110836,0.07085822522640228
110837,0.07336306571960449
110838,0.0732390284538269
110839,0.07009174674749374
110840,0.11638742685317993
110841,0.07261680066585541
110842,0.07175251096487045
110843,0.10938094556331635
110844,0.06996200978755951
110845,0.07400333881378174
110846,0.10147309303283691
110847,0.07148869335651398
110848,0.14338159561157227
110849,0.11177116632461548
110850,0.07454027980566025
110851,0.09616173058748245
110852,0.07344348728656769
110853,0.07292232662439346
110854,0.07673326879739761
110855,0.11118774116039276
110856,0.07007979601621628
110857,0.27772676944732666
110858,0.07197646796703339
110859,0.0711393728852272
110860,0.12741096317768097
110861,0.07829810678958893
110862,0.12502916157245636
110863,0.13081057369709015
110864,0.07987218350172043
110865,0.07644794136285782
110866,0.07297676056623459
110867,0.12259519100189209
110868,0.10462119430303574
110869,0.0813784971833229
110870,0.07415896654129028
110871,0.0719122663140297
110872,0.07033197581768036
110873,0.07481436431407928
110874,0.07266072928905487
110875,0.09259731322526932
110876,0.07380326837301254
110877,0.07312002032995224
110878,0.0715627670288086
110879,0.08159919828176498
110880,0.07798530906438828
110881,0.07337389886379242
110882,0.08893260359764099
110883,0.07131382077932358
110884,0.07023206353187561
110885,0.0852150097489357
110886,0.07018909603357315
110887,0.07335388660430908
110888,0.11993090808391571
110889,0.11286301910877228
110890,0.08274142444133759
110891,0.08912372589111328
110892,0.06982956826686859
110893,0.079755499958992
110894,0.07094670832157135
110895,0.09561236947774887
110896,0.07887180149555206
110897,0.07880072295665741
110898,0.07316245138645172
110899,0.08055920898914337
110900,0.07376563549041748
110901,0.13390623033046722
110902,0.0881829634308815
110903,0.07248710095882416
110904,0.08856847137212753
110905,0.07071949541568756
110906,0.07433708012104034
110907,0.10054981708526611
110908,0.07093547284603119
110909,0.07676833122968674
110910,0.08502203226089478
110911,0.06957671046257019
110912,0.07328052073717117
110913,0.07450999319553375
110914,0.10968296229839325
110915,0.12148590385913849
110916,0.0738157331943512
110917,0.07223115861415863
110918,0.07032685726881027
110919,0.08901099115610123
110920,0.07048018276691437
110921,0.07312339544296265
110922,0.07117809355258942
110923,0.07235591858625412
110924,0.07240836322307587
110925,0.07256189733743668
110926,0.07214473187923431
110927,0.08488699048757553
110928,0.0959428995847702
110929,0.07039357721805573
110930,0.08775105327367783
110931,0.08814086765050888
110932,0.06974804401397705
110933,0.10031835734844208
110934,0.10968154668807983
110935,0.07604853808879852
110936,0.07485834509134293
110937,0.07004512846469879
110938,0.24176864326000214
110939,0.0732148140668869
110940,0.08000727742910385
110941,0.07155756652355194
110942,0.07895039021968842
110943,0.07134463638067245
110944,0.07015980035066605
110945,0.07006914913654327
110946,0.0882837176322937
110947,0.11548979580402374
110948,0.07376474142074585
110949,0.17522086203098297
110950,0.074742391705513
110951,0.0755353644490242
110952,0.07297550141811371
110953,0.06974668800830841
110954,0.0711626261472702
110955,0.18875522911548615
110956,0.07177076488733292
110957,0.072035051882267
110958,0.0704050213098526
110959,0.07704149931669235
110960,0.07990202307701111
110961,0.07047046720981598
110962,0.14909270405769348
110963,0.07840267568826675
110964,0.0716874822974205
110965,0.07409632205963135
110966,0.08738839626312256
110967,0.08219240605831146
110968,0.07173164188861847
110969,0.07091885060071945
110970,0.07486671209335327
110971,0.09443747997283936
110972,0.07742927968502045
110973,0.13614508509635925
110974,0.07056484371423721
110975,0.07034331560134888
110976,0.07255755364894867
110977,0.07740572094917297
110978,0.08187498897314072
110979,0.0775897353887558
110980,0.07325126230716705
110981,0.07295642048120499
110982,0.07173825800418854
110983,0.07644817978143692
110984,0.07013799995183945
110985,0.10861577093601227
110986,0.08159869909286499
110987,0.09504233300685883
110988,0.0895509272813797
110989,0.07364549487829208
110990,0.07227124273777008
110991,0.12011657655239105
110992,0.07035346329212189
110993,0.07850172370672226
110994,0.0736825093626976
110995,0.0725058764219284
110996,0.08237053453922272
110997,0.07069005072116852
110998,0.09265444427728653
110999,0.07047013938426971
111000,0.07030322402715683
111001,0.07554934918880463
111002,0.07259468734264374
111003,0.08128245919942856
111004,0.09297386556863785
111005,0.07255036383867264
111006,0.0788213461637497
111007,0.07151491940021515
111008,0.14727436006069183
111009,0.09611321985721588
111010,0.0835912823677063
111011,0.112089142203331
111012,0.0732930526137352
111013,0.07465660572052002
111014,0.07431656122207642
111015,0.11870010942220688
111016,0.0796973779797554
111017,0.10324253141880035
111018,0.07216401398181915
111019,0.17235754430294037
111020,0.1747114509344101
111021,0.0800996869802475
111022,0.07309271395206451
111023,0.08244651556015015
111024,0.07891768217086792
111025,0.07832583039999008
111026,0.07011797279119492
111027,0.14008164405822754
111028,0.07471373677253723
111029,0.075369693338871
111030,0.09719245135784149
111031,0.08143351972103119
111032,0.0700928270816803
111033,0.07756100594997406
111034,0.07396649569272995
111035,0.08065440505743027
111036,0.084230437874794
111037,0.07252047955989838
111038,0.08108733594417572
111039,0.07543579488992691
111040,0.07725576311349869
111041,0.07687310129404068
111042,0.07551472634077072
111043,0.15730588138103485
111044,0.07085011899471283
111045,0.1072445958852768
111046,0.07235405594110489
111047,0.07563011348247528
111048,0.06960199028253555
111049,0.1020548939704895
111050,0.2015049159526825
111051,0.06975463032722473
111052,0.11208020150661469
111053,0.09922564029693604
111054,0.06939943134784698
111055,0.07182037830352783
111056,0.07652299106121063
111057,0.10078264772891998
111058,0.07989959418773651
111059,0.1004297286272049
111060,0.07251856476068497
111061,0.07079913467168808
111062,0.17853033542633057
111063,0.07776439189910889
111064,0.07805271446704865
111065,0.07058894634246826
111066,0.15228702127933502
111067,0.08192221075296402
111068,0.1252916157245636
111069,0.08026667684316635
111070,0.07088117301464081
111071,0.07125639170408249
111072,0.08750448375940323
111073,0.07627443969249725
111074,0.0987764373421669
111075,0.06976368278265
111076,0.07416192442178726
111077,0.07858993858098984
111078,0.09448758512735367
111079,0.07177954912185669
111080,0.08362044394016266
111081,0.07338859885931015
111082,0.07343517243862152
111083,0.07224675267934799
111084,0.07705910503864288
111085,0.16360431909561157
111086,0.07403063774108887
111087,0.20227070152759552
111088,0.07186678051948547
111089,0.10233831405639648
111090,0.07764124125242233
111091,0.07249186187982559
111092,0.07647748291492462
111093,0.08735288679599762
111094,0.07130821794271469
111095,0.09732384234666824
111096,0.09210846573114395
111097,0.07201705873012543
111098,0.08455776423215866
111099,0.07194342464208603
111100,0.07290096580982208
111101,0.07974309474229813
111102,0.07244694232940674
111103,0.09839502722024918
111104,0.10095261037349701
111105,0.0754052996635437
111106,0.20240840315818787
111107,0.07334639877080917
111108,0.11148534715175629
111109,0.08997872471809387
111110,0.07684792578220367
111111,0.15246644616127014
111112,0.07232490926980972
111113,0.0839875265955925
111114,0.07454410195350647
111115,0.0976419672369957
111116,0.08690652996301651
111117,0.07781238853931427
111118,0.06995125859975815
111119,0.10652978718280792
111120,0.07043957710266113
111121,0.07096140831708908
111122,0.07241348922252655
111123,0.07041133940219879
111124,0.07234321534633636
111125,0.07139577716588974
111126,0.0774623304605484
111127,0.07000020891427994
111128,0.19082948565483093
111129,0.07141674309968948
111130,0.07551143318414688
111131,0.07448382675647736
111132,0.06991612166166306
111133,0.07227654755115509
111134,0.09366953372955322
111135,0.0822048932313919
111136,0.07049903273582458
111137,0.07042227685451508
111138,0.0830383151769638
111139,0.07173715531826019
111140,0.08349841833114624
111141,0.07562733441591263
111142,0.07010219246149063
111143,0.07209751754999161
111144,0.0699714869260788
111145,0.08440396934747696
111146,0.0715838372707367
111147,0.0720750093460083
111148,0.13121385872364044
111149,0.1589837521314621
111150,0.21288947761058807
111151,0.07393792271614075
111152,0.08107902854681015
111153,0.07153651863336563
111154,0.10173451900482178
111155,0.10045113414525986
111156,0.07331271469593048
111157,0.11710270494222641
111158,0.0764613077044487
111159,0.08045381307601929
111160,0.07335229963064194
111161,0.06995652616024017
111162,0.16489934921264648
111163,0.07036007195711136
111164,0.1869901716709137
111165,0.08201907575130463
